code,name,lecturer,description,ects
RUS116,RUSSIAN ESSAY WRITING AND PRESENTATION SKILLS 3,RUS116,RUS116,0
RUS901,RUSSIAN ESSAYWRITING AND PRESENTATION SKILLS,RUS901,RUS901,0
RUS110,RUSSIAN ESSAYWRITING AND PRESENTATION SKILLS,RUS110,RUS110,0
RUF114,RUSSIAN FOR ACADEMIC PURPOSES 1,RUF114,RUF114,0
RUF214,RUSSIAN FOR ACADEMIC PURPOSES 2,RUF214,RUF214,0
RUF108,RUSSIAN FOR BEGINNERS a,RUF108,RUF108,0
RUF109,RUSSIAN FOR BEGINNERS HT,RUF109,RUF109,0
RUF104,RUSSIAN LANGUAGE 1,RUF104,RUF104,0
RUF128,RUSSIAN LANGUAGE 1 a,RUF128,RUF128,0
RUF202,RUSSIAN LANGUAGE 2,RUF202,RUF202,0
RUF228,RUSSIAN LANGUAGE 2 a,RUF228,RUF228,0
RUF229,RUSSIAN LANGUAGE 2 b,RUF229,RUF229,0
RUF207,RUSSIAN LANGUAGE 2 AND RUSSIAN ORAL PROFICIENCY 2 BUSINESS RUSSIAN INTERMEDIATE,RUF207,RUF207,0
RUF201,RUSSIAN LANGUAGE 2 FOR QUALIFIED ENTRANTS,RUF201,RUF201,0
RUS101,RUSSIAN LANGUAGE 3,RUS101,RUS101,0
RUS106,"RUSSIAN LANGUAGE 3 BSL, EST",RUS106,RUS106,0
RUS109,"RUSSIAN LANGUAGE 3PRODUCTIVE SKILLS 1,RECEPTIVE SKILLS 1,ORAL PROFICIENCY 1HT",RUS109,RUS109,0
RUS108,"RUSSIAN LANGUAGE 3PRODUCTIVE SKILLS 1,RECEPTIVE SKILLS 1,ORAL PROFICIENCY 1MT",RUS108,RUS108,0
RUS225,RUSSIAN LANGUAGE ESt MINOR  RECEPTIVE SKILLS,RUS225,RUS225,0
RUF100,RUSSIAN LANGUAGE FOR BEGINNERS,RUF100,RUF100,0
RUF308,"RUSSIAN LANGUAGE, UPPER INTERMEDIATE MT",RUF308,RUF308,0
RUS221,RUSSIAN ORAL PROFICIENCY 4,RUS221,RUS221,0
RUS112,RUSSIAN ORAL PROFICIENCY 4,RUS112,RUS112,0
RUS215,RUSSIAN ORAL PROFICIENCY 4ESSAYWRITING AND PRESENTATION SKILLS,RUS215,RUS215,0
RUS103,RUSSIAN PRODUCTIVE SKILLS 1,RUS103,RUS103,0
RUS211,RUSSIAN PRODUCTIVE SKILLS 2,RUS211,RUS211,0
RUS107,RUSSIAN PRODUCTIVE SKILLS 2,RUS107,RUS107,0
RUS102,RUSSIAN RECEPTIVE SKILLS 1,RUS102,RUS102,0
RUS201,RUSSIAN RECEPTIVE SKILLS 2,RUS201,RUS201,0
RUS205,RUSSIAN RECEPTIVE SKILLS 2,RUS205,RUS205,0
RUS105,RUSSIAN RECEPTIVE SKILLS 2,RUS105,RUS105,0
CE7S01,S1 GEOTECHNICAL ENGINEERING,CE7S01,CE7S01,0
CE7S02,S2 ADVANCED COMPUTATION FOR STRUCTURES,CE7S02,CE7S02,0
CE7S03,S3 WIND AND EARTHQUAKE ENGINEERING,CE7S03,CE7S03,0
CE7S04,S4 BRIDGE ENGINEERING,CE7S04,CE7S04,0
CE7S05,S5 ADVANCED CONCRETE TECHNOLOGY,CE7S05,CE7S05,0
CE7S06,S6 OFFSHORE GEOTECHNICAL ENGINEERING,CE7S06,CE7S06,0
CE7S07,S7 A UNIFIED THEORY OF STRUCTURES,CE7S07,CE7S07,0
CE7S08,S8 CONCRETE DURABILITY AND SUSTAINABILITY,CE7S08,CE7S08,0
CE7S09,S9 ADVANCED THEORY OF STRUCTURES,CE7S09,CE7S09,0
CM7352,SAFETY AND QA IN MR,CM7352,CM7352,0
OR1754,SAFETY TALK,OR1754,OR1754,0
TH7813,SAGES AND PROPHETS IN THE CONTEXT OF ISRAELITE HISTORY,TH7813,TH7813,0
TH8813,SAGES AND PROPHETS IN THE CONTEXT OF ISRAELITE HISTORY,TH8813,TH8813,0
TH7813B,SAGES AND PROPHETS IN THE CONTEXT OF ISRAELITE HISTORY,TH7813B,TH7813B,0
TH8813B,SAGES AND PROPHETS IN THE CONTEXT OF ISRAELITE HISTORY,TH8813B,TH8813B,0
BU7226,SALES MANAGEMENT,BU7226,BU7226,0
EN4467,SAMUEL BECKETT AFTERLIVES,EN4467,EN4467,0
HH7011,SAVING THE PAST CONTEMPORARY ISSUES IN CULTURAL HERITAGE,HH7011,HH7011,0
CS7NS1,SCALABLE COMPUTING,CS7NS1,CS7NS1,0
BU7026,SCALING PROJECT,BU7026,BU7026,0
BU7070,SCALING PROJECT,BU7070,BU7070,0
IR4386,SCEALAIOCHT NA SEANRE,IR4386,IR4386,0
ET2018,SCHOOL PLACEMENT,ET2018,ET2018,0
ET3026,SCHOOL PLACEMENT,ET3026,ET3026,0
ET4058,SCHOOL PLACEMENT,ET4058,ET4058,0
ET7911,SCHOOL PLACEMENT,ET7911,ET7911,0
PG1008,SCIENCE AND SCIENTIFIC THINKING,PG1008,PG1008,0
PGU11004,SCIENCE AND SCIENTIFIC THINKING,PGU11004,PGU11004,0
ET7236,SCIENCE EDUCATION IN SOCIETY,ET7236,ET7236,0
SEU10001,"Science Education, Communication and Society",SEU10001,SEU10001,0
SEU10002,"Science Education, Communication and Society",SEU10002,SEU10002,0
OR1009,SCIENCE GALLERY OPEN EVENING OPTIONAL,OR1009,OR1009,0
PHU44107,Science Informing Practice,PHU44107,PHU44107,0
ET7914,SCIENCE MINOR,ET7914,ET7914,0
ET7910,SCIENCE PEDAGOGY,ET7910,ET7910,0
BU7214,SCIENCE TECHNOLOGIES AND MARKETS,BU7214,BU7214,0
DP8002,"SCIENCE, TECHNOLOGY AND SUSTAINABLE DEVELOPMENT",DP8002,DP8002,0
ET7815,"SCIENCE, TECHNOLOGY, ENGINEERING AND MATHS STEM PEDAGOGY",ET7815,ET7815,0
NU1S04,SCIENTIFIC BASIS FOR NURSING,NU1S04,NU1S04,0
OT1017,SCIENTIFIC BASIS FOR NURSING HUMAN BIOLOGY,OT1017,OT1017,0
PT3S00,SCIENTIFIC INVESTIGATION,PT3S00,PT3S00,0
PT4S00,SCIENTIFIC INVESTIGATION,PT4S00,PT4S00,0
PT3S11,SCIENTIFIC INVESTIGATION,PT3S11,PT3S11,0
PTU33001,SCIENTIFIC INVESTIGATION,PTU33001,PTU33001,0
PTU44005,SCIENTIFIC INVESTIGATION,PTU44005,PTU44005,0
AN7106,"SCIENTIFIC RESEARCH, DESIGN AND DATA HANDLING",AN7106,AN7106,0
CM8705,SCIENTIFIC SKILLS FOR THE MEDICAL PHYSICISTENGINEER,CM8705,CM8705,0
FSS021,SCREENING IRISH  AMERICA,FSS021,FSS021,0
FS4030,SCREENING IRISH AMERICA,FS4030,FS4030,0
FS4046,SCREENWRITERS AT WORK,FS4046,FS4046,0
FSS037,SCREENWRITERS AT WORK,FSS037,FSS037,0
FS7020,Screenwriting MPhil,FS7020,FS7020,0
DP7012,SDS SEMINAR SERIES,DP7012,DP7012,0
CHU34R12,SECOND 10CREDIT RESEARCH PROJECT PERIOD,CHU34R12,CHU34R12,0
LI4034,SECOND LANGUAGE ACQUISITION,LI4034,LI4034,0
LI7858,SECOND LANGUAGE CURRICULUM PLANNING AND IMPLEMENTATION,LI7858,LI7858,0
HE4042,SECTS AND SAGES THE DEAD SEA SCROLLS AND THE NEW TESTAMENT,HE4042,HE4042,0
HE404B,SECTS AND SAGES THE DEAD SEA SCROLLS AND THE NEW TESTAMENT,HE404B,HE404B,0
IR3406,SECULAR NARRATIVE TEXTS,IR3406,IR3406,0
IR4306,SECULAR NARRATIVE TEXTS II,IR4306,IR4306,0
CS4407,SECURITY AND PRIVACY,CS4407,CS4407,0
CS7NS5,SECURITY AND PRIVACY,CS7NS5,CS7NS5,0
CS7053,SECURITY OF NETWORKS AND DISTRIBUTED SYSTEMS,CS7053,CS7053,0
CS7453,SECURITY OF NETWORKS AND DISTRIBUTED SYSTEMS,CS7453,CS7453,0
GL3326,SEDIMENTOLOGY,GL3326,GL3326,0
GL326A,SEDIMENTOLOGY,GL326A,GL326A,0
GLU33926,SEDIMENTOLOGY,GLU33926,GLU33926,0
EN7107,SEEING NEW ENGLANDLY,EN7107,EN7107,0
BU7324,SELECTED READINGS IN FINANCIAL RISK MANAGEMENT,BU7324,BU7324,0
PS7092,"SELECTING, DEFINING  MEASURING BEHAVIOUR",PS7092,PS7092,0
PR7210,SELF PRACTICESELF REFLECTION SKILLS IN CBT,PR7210,PR7210,0
ET5107,SELF MANAGING SERVICES,ET5107,ET5107,0
HH1002,SEMESTER START UP PROGRAMME,HH1002,HH1002,0
MA5691,SEMINARS,MA5691,MA5691,0
PG3950,SEMINARS IN PHARMACOLOGICAL AND PHYSIOLOGICAL RESEARCH,PG3950,PG3950,0
BO3109,"SEMINARS, TUTORIALS AND WORKSHOPS",BO3109,BO3109,0
BO4106,"SEMINARS, TUTORIALS AND WORKSHOPS",BO4106,BO4106,0
OT2029,SENIOR FRESHMAN PRACTICE EDUCATION,OT2029,OT2029,0
OTU22006,SENIOR FRESHMAN PRACTICE EDUCATION,OTU22006,OTU22006,0
MUS202,SENIOR SOPHISTER MUSIC COMPOSITION PORTFOLIO,MUS202,MUS202,0
MUS201,SENIOR SOPHISTER MUSIC TECHNOLOGY PROJECT,MUS201,MUS201,0
MUS200,SENIOR SOPHISTER MUSICOLOGY DISSERTATION,MUS200,MUS200,0
OT4035,SENIOR SOPHISTER PRACTICE EDUCATION,OT4035,OT4035,0
OTU44005,SENIOR SOPHISTER PRACTICE EDUCATION,OTU44005,OTU44005,0
PH4012,SENIOR SOPHISTER PROJECT,PH4012,PH4012,0
EN4470,SENSATION FICTION,EN4470,EN4470,0
BU3561,SERVICES AND INFORMATION MANAGEMENT,BU3561,BU3561,0
BU3640,SERVICES MANAGEMENT,BU3640,BU3640,0
BU364B,SERVICES MANAGEMENT,BU364B,BU364B,0
MA346J,SET THEORY AND MATHEMATICAL LOGIC,MA346J,MA346J,0
CL2011,SF ARCHAEOLOGICAL FIELDWORK,CL2011,CL2011,0
CL2010,SF ARCHAEOLOGICAL STUDY TOUR,CL2010,CL2010,0
MW2100,SF COURSE ADMINISTRATION,MW2100,MW2100,0
HH2050,SF FIELD TRIP AMHC,HH2050,HH2050,0
FR2003,SF LANGUAGE MT VS,FR2003,FR2003,0
SS2777,SF PLACEMENT,SS2777,SS2777,0
NU2S00,SF SHARED ADMINISTRATION,NU2S00,NU2S00,0
SS2789,SF SOCIAL POLICY TOPICS,SS2789,SS2789,0
EN2031,"SHAKESPEARE TEXT, STAGE, SCREEN",EN2031,EN2031,0
EM7501,SHARING PERSPECTIVES  SHARING PERSPECTIVES  NEWCOMERS AND NATIONALISM,EM7501,EM7501,0
MW7002,SHARING THE WOMANS EXPERIENCESOCIAL THEORY AND BIRTH,MW7002,MW7002,0
BI3525,SIGNAL TRANSDUCTION AND GENE REGULATION HHD,BI3525,BI3525,0
BIU33525,SIGNAL TRANSDUCTION AND GENE REGULATION HHD,BIU33525,BIU33525,0
DF4008,SIMULTANEOUS INTERPRETING 1,DF4008,DF4008,0
DF4009,SIMULTANEOUS INTERPRETING 2,DF4009,DF4009,0
EN2062,SINGLE AUTHOR DICKENS,EN2062,EN2062,0
EN2034,SINGLE AUTHOR OLIVER GOLDSMITH,EN2034,EN2034,0
EN7057,SINGLE AUTHORS,EN7057,EN7057,0
MA1125,SINGLE VARIABLE CALCULUS AND INTRODUCTORY ANALYSIS,MA1125,MA1125,0
MA1V25,SINGLE VARIABLE CALCULUS AND INTRODUCTORY ANALYSIS MT ONLY,MA1V25,MA1V25,0
SU7002,SITESPECIFIC CANCERS SCIENTIFIC AND CLINICAL PERSPECTIVES,SU7002,SU7002,0
MUS175,SIXTEENTH CENTURY STUDIES,MUS175,MUS175,0
XSCH3327,SL GENERAL PAPER,XSCH3327,XSCH3327,0
XSCH3209,SL LINGUISTICS,XSCH3209,XSCH3209,0
XSCH3326,SL LINGUISTICS AND PSYCHOLOGY,XSCH3326,XSCH3326,0
XSCH3325,"SL NATURE  ASSESSMENT OF SPEECH, VOICE  FLUENCY",XSCH3325,XSCH3325,0
PS7024,SMALL GROUP SUPERVISION 1,PS7024,PS7024,0
PS8022,SMALL GROUP SUPERVISION II,PS8022,PS8022,0
PS9020,SMALL GROUP SUPERVISION III,PS9020,PS9020,0
PS7027,SMALL SCALE RESEARCH,PS7027,PS7027,0
DP8017,SMARTECO CITIES OF THE FUTURE,DP8017,DP8017,0
XSCH3060,SO SOCIOLOGY 1,XSCH3060,XSCH3060,0
XSCH3061,SO SOCIOLOGY 2,XSCH3061,XSCH3061,0
PH7817,SOCIAL  ADMINISTRATIVE PHARMACY,PH7817,PH7817,0
PH7121,SOCIAL  ADMINISTRATIVE PHARMACY 1,PH7121,PH7121,0
PH8121,SOCIAL  ADMINISTRATIVE PHARMACY 2,PH8121,PH8121,0
CS7022,SOCIAL AND ORGANISATIONAL IMPACT OF INFORMATION SYSTEMS,CS7022,CS7022,0
OT2019,SOCIAL AND PERSONALITY PSYCHOLOGY,OT2019,OT2019,0
OTU22002,SOCIAL AND PERSONALITY PSYCHOLOGY,OTU22002,OTU22002,0
CS3107,SOCIAL COMPUTING,CS3107,CS3107,0
BU3690,SOCIAL ENTREPRENEURSHIP,BU3690,BU3690,0
BU7027,SOCIAL ENTREPRENEURSHIP,BU7027,BU7027,0
BU7071,SOCIAL ENTREPRENEURSHIP,BU7071,BU7071,0
BU7550,SOCIAL ENTREPRENEURSHIP,BU7550,BU7550,0
BU7406,SOCIAL ENTREPRENEURSHIP,BU7406,BU7406,0
BU4620,SOCIAL ENTREPRENEURSHIP AND SOCIAL INNOVATION ORGANISATION  MANAGEMENT,BU4620,BU4620,0
BU7078,SOCIAL ENTREPRENEURSHIP PROJECT,BU7078,BU7078,0
SO3260,SOCIAL INEQUALITY,SO3260,SO3260,0
SO326C,SOCIAL INEQUALITY,SO326C,SO326C,0
SO326B,SOCIAL INEQUALITY,SO326B,SO326B,0
BU4621,SOCIAL INNOVATION AND SOCIAL IMPACT,BU4621,BU4621,0
BU4621B,SOCIAL INNOVATION AND SOCIAL IMPACT,BU4621B,BU4621B,0
BU4621C,SOCIAL INNOVATION AND SOCIAL IMPACT,BU4621C,BU4621C,0
BU7559,SOCIAL INVESTMENT THE INTERNATIONAL CONTEXT,BU7559,BU7559,0
BU7257,SOCIAL MEDIA MARKETING,BU7257,BU7257,0
BU7291,SOCIAL MEDIA MARKETING,BU7291,BU7291,0
SO4293,SOCIAL NETWORKS AND DIGITAL LIVES,SO4293,SO4293,0
SO493B,SOCIAL NETWORKS AND DIGITAL LIVES,SO493B,SO493B,0
SO493C,SOCIAL NETWORKS AND DIGITAL LIVES,SO493C,SO493C,0
PS3454,SOCIAL NEUROSCIENCE,PS3454,PS3454,0
PS3A54,SOCIAL NEUROSCIENCE VS,PS3A54,PS3A54,0
PCP17008,SOCIAL POLICIES AND SOCIAL CONTEXT OF ADDICTION RECOVERY,PCP17008,PCP17008,0
SS2788,SOCIAL POLICY,SS2788,SS2788,0
OT4042,SOCIAL POLICY ANALYSIS,OT4042,OT4042,0
OTU44008,SOCIAL POLICY ANALYSIS,OTU44008,OTU44008,0
SS4990,SOCIAL POLICY ANALYSIS SOCIAL STUDIES,SS4990,SS4990,0
OT3027,SOCIAL POLICY CONCEPTS,OT3027,OT3027,0
OTU33011,SOCIAL POLICY CONCEPTS,OTU33011,OTU33011,0
SS1765,SOCIAL POLICY CONCEPTS  THE IRISH WELFARE STATE,SS1765,SS1765,0
SS7017,"SOCIAL POLICY, CRITICAL THEORY AND SOCIAL WORK RESEARCH",SS7017,SS7017,0
PS1206,SOCIAL PSYCHOLOGY,PS1206,PS1206,0
PS1A06,SOCIAL PSYCHOLOGY,PS1A06,PS1A06,0
PS3413,SOCIAL PSYCHOLOGY  DISCOURSE,PS3413,PS3413,0
PS3A13,SOCIAL PSYCHOLOGY  DISCOURSE VS,PS3A13,PS3A13,0
SL1004,SOCIAL PSYCHOLOGY AND LIFESPAN DEVELOPMENT,SL1004,SL1004,0
SLU11003,SOCIAL PSYCHOLOGY AND LIFESPAN DEVELOPMENT,SLU11003,SLU11003,0
BU8530,SOCIAL SCIENCE RESEARCH PHILOSOPHY,BU8530,BU8530,0
SO3270,SOCIAL STRATIFICATION AND INEQUALITIES,SO3270,SO3270,0
SO327B,SOCIAL STRATIFICATION AND INEQUALITIES,SO327B,SO327B,0
SO327C,SOCIAL STRATIFICATION AND INEQUALITIES,SO327C,SO327C,0
SO3170,SOCIAL STRATIFICATION AND INEQUALITIES 1,SO3170,SO3170,0
SO3171,SOCIAL STRATIFICATION AND INEQUALITIES 2,SO3171,SO3171,0
SO2360,SOCIAL THEORY,SO2360,SO2360,0
SO320C,SOCIAL THEORY,SO320C,SO320C,0
SO3201,SOCIAL THEORY,SO3201,SO3201,0
SO236B,SOCIAL THEORY,SO236B,SO236B,0
SO236C,SOCIAL THEORY,SO236C,SO236C,0
SO2160,SOCIAL THEORY 1,SO2160,SO2160,0
SO2161,SOCIAL THEORY 2,SO2161,SO2161,0
SS4720,SOCIAL WORK AND CHILD CARE,SS4720,SS4720,0
SS4730,SOCIAL WORK AND EQUALITY ISSUES,SS4730,SS4730,0
SS4740,SOCIAL WORK AND MENTAL HEALTH,SS4740,SS4740,0
SS4710,SOCIAL WORK AND SOCIAL SYSTEMS,SS4710,SS4710,0
SS8012,Social Work in Diverse Settings,SS8012,SS8012,0
SS3730,SOCIAL WORK PRACTICE,SS3730,SS3730,0
SS4760,SOCIAL WORK PRACTICE,SS4760,SS4760,0
SS7014,Social Work Practice,SS7014,SS7014,0
SS8013,SOCIAL WORK PRACTICE AND PERSPECTIVES,SS8013,SS8013,0
SS2720,SOCIAL WORK THEORY AND PRACTICE,SS2720,SS2720,0
SS7012,Social Work Theory for Practice,SS7012,SS7012,0
OR1603,"SOCIETIES  TRINITY, LAW REVIEW TALK",OR1603,OR1603,0
OR1C32,SOCIETIES WELCOME,OR1C32,OR1C32,0
PS7504,SOCIOTECHNICAL SYSTEM DESIGN,PS7504,PS7504,0
LI234A,SOCIOLINGUISTICS,LI234A,LI234A,0
LI234B,SOCIOLINGUISTICS,LI234B,LI234B,0
LI2304,SOCIOLINGUISTICS,LI2304,LI2304,0
MW1204,SOCIOLOGY AND SHARING THE WOMENS EXPERIENCE,MW1204,MW1204,0
AP1018,SOCIOLOGY AND SOCIAL POLICY,AP1018,AP1018,0
ET3023,SOCIOLOGY OF EDUCATION,ET3023,ET3023,0
ET8927,SOCIOLOGY OF EDUCATION,ET8927,ET8927,0
ET7096,SOCIOLOGY OF EDUCATION,ET7096,ET7096,0
SO4200,SOCIOLOGYSOCIAL POLICY  DISSERTATION,SO4200,SO4200,0
ST3001A,SOFTWARE APPLICATIONS III FOR ENGINEERS WITH MANAGEMENT,ST3001A,ST3001A,0
CS3012,SOFTWARE ENGINEERING,CS3012,CS3012,0
CS7010,SOFTWARE ENGINEERING FOR DISTRIBUTED SYSTEMS,CS7010,CS7010,0
CS3013,SOFTWARE ENGINEERING GROUP PROJECT,CS3013,CS3013,0
CS7059,SOFTWARE ENGINEERING INDIVIDUAL PROJECT,CS7059,CS7059,0
CS7049,SOFTWARE ENGINEERINGMIDDLEWARE GROUP PROJECT,CS7049,CS7049,0
BO3123,SOIL SCIENCE,BO3123,BO3123,0
BOU33123,SOIL SCIENCE,BOU33123,BOU33123,0
CH3104,SOLID STATE MATERIALS,CH3104,CH3104,0
CHU33104,SOLID STATE MATERIALS,CHU33104,CHU33104,0
MUS182,SOUND ART IN THEORY AND PRACTICE,MUS182,MUS182,0
CL1041,SOURCES AND METHODS FOR ANCIENT HISTORY,CL1041,CL1041,0
CL1004,SOURCES AND METHODS FOR ANCIENT HISTORY AND ARCHAEOLOGY,CL1004,CL1004,0
CL1040,SOURCES AND METHODS FOR ARCHAEOLOGY,CL1040,CL1040,0
IR1002,SOURCES OF EARLY IRISH LITERATURE,IR1002,IR1002,0
MW1801,SOURCES OF MIDWIFERY KNOWLEDGE,MW1801,MW1801,0
BU7035,SOUTH AFRICA RESIDENCY WEEK MBA,BU7035,BU7035,0
HI3618,SOVIET ENVIRONMENTAL HISTORY VS,HI3618,HI3618,0
XSCH3204,SP SPANISH BUSINESS ENVIRONMENT,XSCH3204,XSCH3204,0
XSCH3062,SP SPANISH COURSE WORK,XSCH3062,XSCH3062,0
XSCH3063,SP SPANISH LANGUAGE COMPETENCE,XSCH3063,XSCH3063,0
XSCH3385,SP SPANISH LANGUAGE COMPETENCE FOR MEELC,XSCH3385,XSCH3385,0
GSU11001,Spaceship Earth Introduction to Earth System Science,GSU11001,GSU11001,0
GSU11004,Spaceship Earth Introduction to Earth System Science,GSU11004,GSU11004,0
EU7006,SPAINS EUROPEAN IDENTITY,EU7006,EU7006,0
SP3007,SPANISH AMERICAN NOVEL,SP3007,SP3007,0
SP2005,SPANISH AMERICAN SHORT STORY,SP2005,SP2005,0
SP2029,SPANISH CONTEMPORARY LIFE AND CULTURE  VS MT,SP2029,SP2029,0
SP2030,SPANISH CONTEMPORARY LIFE AND CULTURE VS HT,SP2030,SP2030,0
LISP03,SPANISH FOR BEGINNERS I,LISP03,LISP03,0
LISP01,SPANISH FOR NONBEGINNERS I,LISP01,LISP01,0
LISP02,SPANISH FOR NONBEGINNERS II,LISP02,LISP02,0
SP2026,SPANISH GRAMMAR AND SYNTAX,SP2026,SP2026,0
SP4039,SPANISH GRAMMAR AND SYNTAX,SP4039,SP4039,0
SP2032,SPANISH GRAMMAR AND SYNTAX,SP2032,SP2032,0
SP1022,SPANISH GRAMMAR AND SYNTAX  BEGINNERS,SP1022,SP1022,0
SP1021,SPANISH GRAMMAR AND SYNTAX  NON BEGINNERS,SP1021,SP1021,0
SP2021,SPANISH GRAMMAR AND SYNTAX BESS,SP2021,SP2021,0
SP2024,SPANISH GRAMMAR AND SYNTAX BSL,SP2024,SP2024,0
SP2022,SPANISH GRAMMAR AND SYNTAX ES,SP2022,SP2022,0
SP2027,SPANISH GRAMMAR AND SYNTAX VS,SP2027,SP2027,0
SP2028,SPANISH GRAMMAR AND SYNTAX VS,SP2028,SP2028,0
SP3012,SPANISH GRAMMAR AND TRANSLATION,SP3012,SP3012,0
SP4031,SPANISH GRAMMAR AND TRANSLATION,SP4031,SP4031,0
SP4054,SPANISH GRAMMAR AND TRANSLATION,SP4054,SP4054,0
SP3024,SPANISH GRAMMAR AND TRANSLATION,SP3024,SP3024,0
SP3017,SPANISH GRAMMAR AND TRANSLATION VS  MT,SP3017,SP3017,0
SP4043,SPANISH GRAMMAR AND TRANSLATION VS,SP4043,SP4043,0
SP3021,SPANISH GRAMMER AND TRANSLATION,SP3021,SP3021,0
SP4023,SPANISH LANGUAGE FOR BUSINESS,SP4023,SP4023,0
SP3003,SPANISH LINGUISTICS,SP3003,SP3003,0
SP4006,"SPANISH LITERATURE, CINEMA  METAMORPHOSIS",SP4006,SP4006,0
SP4003,SPANISH MEDIEVAL LITERATURE,SP4003,SP4003,0
SP4057,SPANISH MEDIEVAL LITERATURE,SP4057,SP4057,0
SP4051,SPANISH MEDIEVAL LITERATURE VS,SP4051,SP4051,0
SP4060,SPANISH MEDIEVAL LITERATURE VS,SP4060,SP4060,0
SP4064,SPANISH ON BOTH SIDES OF THE ATLANTIC,SP4064,SP4064,0
SP4063,SPANISH ON BOTH SIDES OF THE ATLANTIC VISITING STUDENT,SP4063,SP4063,0
SP4032,SPANISH ORAL AND WRITING,SP4032,SP4032,0
SP3014,SPANISH ORAL AND WRITING SKILLS,SP3014,SP3014,0
SP4040,SPANISH ORAL AND WRITING SKILLS,SP4040,SP4040,0
SP3013,SPANISH ORAL AND WRITING SKILLS,SP3013,SP3013,0
SP3018,SPANISH ORAL AND WRITING SKILLS VS  HT,SP3018,SP3018,0
SP4045,SPANISH ORAL AND WRITING SKILLS VS,SP4045,SP4045,0
SP4024,SPANISH ORAL FOR BUSINESS,SP4024,SP4024,0
GG4062,SPATIAL ANALYSIS USING GIS,GG4062,GG4062,0
GGU44962,SPATIAL ANALYSIS USING GIS,GGU44962,GGU44962,0
EEMT17,SPATIAL AUDIO,EEMT17,EEMT17,0
GR4016,SPEAKWISE,GR4016,GR4016,0
ET7082,SPECIAL EDUCATION SUPPORT FOR THE MAINSTREAM SCHOOL,ET7082,ET7082,0
ET7081,SPECIAL EDUCATIONAL NEEDS AND THE CURRICULUM,ET7081,ET7081,0
GE1001,SPECIAL GENETICS 1,GE1001,GE1001,0
PM7019,SPECIAL POPULATIONS CLINICAL TRIAL PRACTICE AND REGULATION,PM7019,PM7019,0
PH7106,SPECIALISED PHARMACEUTICAL METHODS,PH7106,PH7106,0
NU7014,SPECIALIST CLINICAL MIDWIFERY PRACTICE,NU7014,NU7014,0
MW2002,SPECIALIST PRACTICE PLACEMENT 1,MW2002,MW2002,0
MWU22002,SPECIALIST PRACTICE PLACEMENT 1,MWU22002,MWU22002,0
MW2003,SPECIALIST PRACTICE PLACEMENT 2,MW2003,MW2003,0
MWU22003,SPECIALIST PRACTICE PLACEMENT 2,MWU22003,MWU22003,0
MW3002,SPECIALIST PRACTICE PLACEMENT 3,MW3002,MW3002,0
MWU23002,SPECIALIST PRACTICE PLACEMENT 3,MWU23002,MWU23002,0
PS9002,SPECIALIST TOPICS IN CLINICAL PSYCHOLOGY,PS9002,PS9002,0
RT4802,SPECIALIZED CLINICAL PRACTICE,RT4802,RT4802,0
CL4004,SPECTACLE  ENTERTAINMENT,CL4004,CL4004,0
PH7103,SPECTROSCOPIC METHODS OF DRUG ANALYSIS,PH7103,PH7103,0
LI4031,SPEECH ANALYSIS AND SYNTHESIS,LI4031,LI4031,0
SL1005,SPEECH AND HEARING,SL1005,SL1005,0
LI7897,SPEECH AND LANGUAGE TECHNOLOGY IN EDUCATION,LI7897,LI7897,0
LI7871,SPEECH PROCESSING 1,LI7871,LI7871,0
LI7875,SPEECH PROCESSING 2,LI7875,LI7875,0
LI7874,SPEECH PRODUCTION HEARING AND PERCEPTION,LI7874,LI7874,0
LI2035,SPEECH SCIENCE AND PHONETICS,LI2035,LI2035,0
SL2005,SPEECH SCIENCES,SL2005,SL2005,0
SLU11002,"SPEECH, HEARING AND SWALLOWING",SLU11002,SLU11002,0
PT4E00,SPORTS  EXERCISE MEDICINE,PT4E00,PT4E00,0
PTU44001,SPORTS  EXERCISE MEDICINE,PTU44001,PTU44001,0
AN7107,SPORTS AND EXERCISE MEDICINE,AN7107,AN7107,0
AN7105,SPORTS AND EXERCISE PHYSIOLOGY,AN7105,AN7105,0
AN7109,SPORTS SCIENCE  SERVICE PROVISION,AN7109,AN7109,0
OR1B11,SPORTS TOUR,OR1B11,OR1B11,0
FR4067,SS CAPSTONE PROJECT,FR4067,FR4067,0
MUS118,SS COMPOSITION,MUS118,MUS118,0
MUS119,SS COMPOSITION,MUS119,MUS119,0
MW4200,SS COURSE ADMINISTRATION,MW4200,MW4200,0
MUS111,SS Music Technology,MUS111,MUS111,0
MUS112,SS Music Technology,MUS112,MUS112,0
MUS104,SS MUSICOLOGY,MUS104,MUS104,0
MUS105,SS MUSICOLOGY,MUS105,MUS105,0
FR4066,SS ORAL AND ESSAY,FR4066,FR4066,0
NU4C00,SS PAEDS ADMINISTRATION,NU4C00,NU4C00,0
SS4799,SS PLACEMENT,SS4799,SS4799,0
NU4S00,SS SHARED ADMINISTRATION,NU4S00,NU4S00,0
FR4065,SS WRITTEN LANGUAGE,FR4065,FR4065,0
FR4045,SS WRITTEN LANGUAGE HT VS,FR4045,FR4045,0
FR4044,SS WRITTEN LANGUAGE MT VS,FR4044,FR4044,0
XSCH3195,SS SOCIAL POLICY 1,XSCH3195,XSCH3195,0
